"INICIO_SINTOMAS","TERRITORIO","CASOS"
2020-07-10,"cs_sape",1
2020-07-10,"cs_tapera",12
2020-07-10,"cs_trindade",62
2020-07-10,"cs_vargem_grande",4
2020-07-10,"cs_vargem_pequena",4
2020-07-10,"cs_vila_aparecida",4
2020-07-11,"cs_abraao",24
2020-07-11,"cs_agronomica",44
2020-07-11,"cs_balneario",16
2020-07-11,"cs_barra_da_lagoa",8
2020-07-11,"cs_campeche",12
2020-07-11,"cs_canasvieiras",26
2020-07-11,"cs_canto_da_lagoa",4
2020-07-11,"cs_capoeiras",32
2020-07-11,"cs_carianos",12
2020-07-11,"cs_centro",72
2020-07-11,"cs_coloninha",16
2020-07-11,"cs_coqueiros",16
2020-07-11,"cs_corrego_grande",8
2020-07-11,"cs_costeira_do_pirajubae",4
2020-07-11,"cs_estreito",24
2020-07-11,"cs_fazenda_do_rio_tavares",4
2020-07-11,"cs_ingleses",20
2020-07-11,"cs_itacorubi",32
2020-07-11,"cs_jardim_atlantico",30
2020-07-11,"cs_joao_paulo",16
2020-07-11,"cs_jurere",4
2020-07-11,"cs_lagoa_da_conceicao",24
2020-07-11,"cs_monte_cristo",50
2020-07-11,"cs_monte_serrat",26
2020-07-11,"cs_morro_das_pedras",20
2020-07-11,"cs_novo_continente",16
2020-07-11,"cs_pantanal",16
2020-07-11,"cs_pantano_do_sul",4
2020-07-11,"cs_ponta_das_canas",12
2020-07-11,"cs_prainha",18
2020-07-11,"cs_rio_tavares",0
2020-07-11,"cs_rio_vermelho",6
2020-07-11,"cs_saco_dos_limoes",12
2020-07-11,"cs_saco_grande",40
2020-07-11,"cs_santinho",28
2020-07-11,"cs_santo_antonio_de_lisboa",16
2020-07-11,"cs_sape",1
2020-07-11,"cs_tapera",12
2020-07-11,"cs_trindade",36
2020-07-11,"cs_vargem_grande",4
2020-07-11,"cs_vila_aparecida",4
2020-07-12,"cs_abraao",16
2020-07-12,"cs_agronomica",42
2020-07-12,"cs_armacao",12
2020-07-12,"cs_balneario",8
2020-07-12,"cs_barra_da_lagoa",8
2020-07-12,"cs_cachoeira_do_bom_jesus",16
2020-07-12,"cs_campeche",20
2020-07-12,"cs_canasvieiras",24
2020-07-12,"cs_capoeiras",12
2020-07-12,"cs_carianos",14
2020-07-12,"cs_centro",22
2020-07-12,"cs_coloninha",32
2020-07-12,"cs_coqueiros",20
2020-07-12,"cs_corrego_grande",8
2020-07-12,"cs_costeira_do_pirajubae",4
2020-07-12,"cs_estreito",24
2020-07-12,"cs_fazenda_do_rio_tavares",12
2020-07-12,"cs_ingleses",22
2020-07-12,"cs_itacorubi",12
2020-07-12,"cs_jardim_atlantico",4
2020-07-12,"cs_joao_paulo",16
2020-07-12,"cs_jurere",8
2020-07-12,"cs_lagoa_da_conceicao",14
2020-07-12,"cs_monte_cristo",54
2020-07-12,"cs_monte_serrat",26
2020-07-12,"cs_morro_das_pedras",4
2020-07-12,"cs_novo_continente",20
2020-07-12,"cs_pantanal",24
2020-07-12,"cs_pantano_do_sul",4
2020-07-12,"cs_prainha",20
2020-07-12,"cs_ratones",8
2020-07-12,"cs_rio_tavares",16
2020-07-12,"cs_rio_vermelho",44
2020-07-12,"cs_saco_dos_limoes",14
2020-07-12,"cs_saco_grande",42
2020-07-12,"cs_santinho",8
2020-07-12,"cs_santo_antonio_de_lisboa",12
2020-07-12,"cs_sape",10
2020-07-12,"cs_tapera",18
2020-07-12,"cs_trindade",18
2020-07-12,"cs_vargem_grande",4
2020-07-12,"cs_vila_aparecida",8
2020-07-13,"cs_abraao",28
2020-07-13,"cs_agronomica",74
2020-07-13,"cs_alto_ribeirao",6
2020-07-13,"cs_balneario",32
2020-07-13,"cs_barra_da_lagoa",14
2020-07-13,"cs_cachoeira_do_bom_jesus",12
2020-07-13,"cs_campeche",8
2020-07-13,"cs_canasvieiras",38
2020-07-13,"cs_canto_da_lagoa",1
2020-07-13,"cs_capoeiras",18
2020-07-13,"cs_carianos",30
2020-07-13,"cs_centro",92
2020-07-13,"cs_coloninha",22
2020-07-13,"cs_coqueiros",44
2020-07-13,"cs_corrego_grande",28
2020-07-13,"cs_costeira_do_pirajubae",8
2020-07-13,"cs_estreito",58
2020-07-13,"cs_fazenda_do_rio_tavares",28
2020-07-13,"cs_ingleses",90
2020-07-13,"cs_itacorubi",28
2020-07-13,"cs_jardim_atlantico",34
2020-07-13,"cs_joao_paulo",22
2020-07-13,"cs_jurere",12
2020-07-13,"cs_lagoa_da_conceicao",32
2020-07-13,"cs_monte_cristo",46
2020-07-13,"cs_monte_serrat",32
2020-07-13,"cs_morro_das_pedras",16
2020-07-13,"cs_novo_continente",26
2020-07-13,"cs_pantanal",16
2020-07-13,"cs_pantano_do_sul",8
2020-07-13,"cs_ponta_das_canas",4
2020-07-13,"cs_ratones",4
2020-07-13,"cs_ribeirao_da_ilha",8
2020-07-13,"cs_rio_tavares",28
2020-07-13,"cs_rio_vermelho",46
2020-07-13,"cs_saco_dos_limoes",40
2020-07-13,"cs_saco_grande",48
2020-07-13,"cs_santinho",18
2020-07-13,"cs_santo_antonio_de_lisboa",32
2020-07-13,"cs_sape",8
2020-07-13,"cs_tapera",26
2020-07-13,"cs_trindade",52
2020-07-13,"cs_vargem_grande",4
2020-07-13,"cs_vargem_pequena",6
2020-07-13,"cs_vila_aparecida",8
2020-07-14,"cs_abraao",20
2020-07-14,"cs_agronomica",74
2020-07-14,"cs_alto_ribeirao",16
2020-07-14,"cs_armacao",8
2020-07-14,"cs_balneario",32
2020-07-14,"cs_barra_da_lagoa",20
2020-07-14,"cs_cachoeira_do_bom_jesus",4
2020-07-14,"cs_caieira_da_barra_do_sul",6
2020-07-14,"cs_campeche",10
2020-07-14,"cs_canasvieiras",24
2020-07-14,"cs_canto_da_lagoa",6
2020-07-14,"cs_capoeiras",22
2020-07-14,"cs_carianos",16
2020-07-14,"cs_centro",108
2020-07-14,"cs_coloninha",42
2020-07-14,"cs_coqueiros",18
2020-07-14,"cs_corrego_grande",38
2020-07-14,"cs_costeira_do_pirajubae",4
2020-07-14,"cs_estreito",28
2020-07-14,"cs_fazenda_do_rio_tavares",24
2020-07-14,"cs_ingleses",52
2020-07-14,"cs_itacorubi",56
2020-07-14,"cs_jardim_atlantico",18
2020-07-14,"cs_joao_paulo",10
2020-07-14,"cs_jurere",6
2020-07-14,"cs_lagoa_da_conceicao",36
2020-07-14,"cs_monte_cristo",54
2020-07-14,"cs_monte_serrat",26
2020-07-14,"cs_morro_das_pedras",24
2020-07-14,"cs_novo_continente",22
2020-07-14,"cs_pantanal",10
2020-07-14,"cs_pantano_do_sul",12
2020-07-14,"cs_ponta_das_canas",6
2020-07-14,"cs_prainha",20
2020-07-14,"cs_ratones",6
2020-07-14,"cs_rio_tavares",22
2020-07-14,"cs_rio_vermelho",28
2020-07-14,"cs_saco_dos_limoes",24
2020-07-14,"cs_saco_grande",14
2020-07-14,"cs_santinho",12
2020-07-14,"cs_santo_antonio_de_lisboa",8
2020-07-14,"cs_sape",8
2020-07-14,"cs_tapera",24
2020-07-14,"cs_trindade",40
2020-07-14,"cs_vargem_grande",4
2020-07-14,"cs_vila_aparecida",16
2020-07-15,"cs_abraao",28
2020-07-15,"cs_agronomica",42
2020-07-15,"cs_alto_ribeirao",8
2020-07-15,"cs_armacao",4
2020-07-15,"cs_balneario",24
2020-07-15,"cs_barra_da_lagoa",4
2020-07-15,"cs_cachoeira_do_bom_jesus",12
2020-07-15,"cs_caieira_da_barra_do_sul",4
2020-07-15,"cs_campeche",4
2020-07-15,"cs_canasvieiras",38
2020-07-15,"cs_canto_da_lagoa",4
2020-07-15,"cs_capoeiras",10
2020-07-15,"cs_carianos",6
2020-07-15,"cs_centro",58
2020-07-15,"cs_coloninha",16
2020-07-15,"cs_coqueiros",16
2020-07-15,"cs_corrego_grande",18
2020-07-15,"cs_costeira_do_pirajubae",12
2020-07-15,"cs_estreito",54
2020-07-15,"cs_fazenda_do_rio_tavares",16
2020-07-15,"cs_ingleses",40
2020-07-15,"cs_itacorubi",24
2020-07-15,"cs_jardim_atlantico",14
2020-07-15,"cs_joao_paulo",8
2020-07-15,"cs_jurere",24
2020-07-15,"cs_lagoa_da_conceicao",28
2020-07-15,"cs_monte_cristo",82
2020-07-15,"cs_monte_serrat",24
2020-07-15,"cs_morro_das_pedras",10
2020-07-15,"cs_novo_continente",16
2020-07-15,"cs_pantanal",24
2020-07-15,"cs_pantano_do_sul",4
2020-07-15,"cs_ponta_das_canas",24
2020-07-15,"cs_prainha",14
2020-07-15,"cs_ratones",4
2020-07-15,"cs_rio_tavares",16
2020-07-15,"cs_rio_vermelho",8
2020-07-15,"cs_saco_dos_limoes",36
2020-07-15,"cs_saco_grande",62
2020-07-15,"cs_santinho",6
2020-07-15,"cs_santo_antonio_de_lisboa",26
2020-07-15,"cs_sape",6
2020-07-15,"cs_tapera",32
2020-07-15,"cs_trindade",44
2020-07-15,"cs_vargem_grande",0
2020-07-15,"cs_vila_aparecida",14
2020-07-16,"cs_abraao",32
2020-07-16,"cs_agronomica",44
2020-07-16,"cs_alto_ribeirao",2
2020-07-16,"cs_balneario",16
2020-07-16,"cs_barra_da_lagoa",4
2020-07-16,"cs_cachoeira_do_bom_jesus",20
2020-07-16,"cs_campeche",12
2020-07-16,"cs_canasvieiras",38
2020-07-16,"cs_canto_da_lagoa",8
2020-07-16,"cs_capoeiras",14
2020-07-16,"cs_carianos",10
2020-07-16,"cs_centro",70
2020-07-16,"cs_coloninha",18
2020-07-16,"cs_coqueiros",18
2020-07-16,"cs_corrego_grande",22
2020-07-16,"cs_costeira_do_pirajubae",4
2020-07-16,"cs_estreito",14
2020-07-16,"cs_fazenda_do_rio_tavares",12
2020-07-16,"cs_ingleses",44
2020-07-16,"cs_itacorubi",48
2020-07-16,"cs_jardim_atlantico",26
2020-07-16,"cs_joao_paulo",14
2020-07-16,"cs_jurere",18
2020-07-16,"cs_lagoa_da_conceicao",32
2020-07-16,"cs_monte_cristo",28
2020-07-16,"cs_monte_serrat",12
2020-07-16,"cs_novo_continente",36
2020-07-16,"cs_pantanal",22
2020-07-16,"cs_ponta_das_canas",8
2020-07-16,"cs_prainha",12
2020-07-16,"cs_ratones",4
2020-07-16,"cs_rio_tavares",6
2020-07-16,"cs_rio_vermelho",20
2020-07-16,"cs_saco_dos_limoes",44
2020-07-16,"cs_saco_grande",90
2020-07-16,"cs_santinho",10
2020-07-16,"cs_santo_antonio_de_lisboa",4
2020-07-16,"cs_sape",4
2020-07-16,"cs_tapera",22
2020-07-16,"cs_trindade",26
2020-07-16,"cs_vargem_grande",4
2020-07-16,"cs_vila_aparecida",16
2020-07-17,"cs_abraao",12
2020-07-17,"cs_agronomica",62
2020-07-17,"cs_alto_ribeirao",10
2020-07-17,"cs_armacao",8
2020-07-17,"cs_balneario",22
2020-07-17,"cs_barra_da_lagoa",8
2020-07-17,"cs_cachoeira_do_bom_jesus",1
2020-07-17,"cs_caieira_da_barra_do_sul",1
2020-07-17,"cs_campeche",12
2020-07-17,"cs_canasvieiras",38
2020-07-17,"cs_capoeiras",38
2020-07-17,"cs_carianos",14
2020-07-17,"cs_centro",134
2020-07-17,"cs_coloninha",28
2020-07-17,"cs_coqueiros",18
2020-07-17,"cs_corrego_grande",8
2020-07-17,"cs_costeira_do_pirajubae",4
2020-07-17,"cs_estreito",46
2020-07-17,"cs_fazenda_do_rio_tavares",34
2020-07-17,"cs_ingleses",46
2020-07-17,"cs_itacorubi",22
2020-07-17,"cs_jardim_atlantico",50
2020-07-17,"cs_joao_paulo",14
2020-07-17,"cs_jurere",8
2020-07-17,"cs_lagoa_da_conceicao",8
2020-07-17,"cs_monte_cristo",64
2020-07-17,"cs_monte_serrat",12
2020-07-17,"cs_morro_das_pedras",12
2020-07-17,"cs_novo_continente",28
2020-07-17,"cs_pantanal",30
2020-07-17,"cs_pantano_do_sul",4
2020-07-17,"cs_prainha",8
2020-07-17,"cs_ratones",4
2020-07-17,"cs_rio_tavares",20
2020-07-17,"cs_rio_vermelho",34
2020-07-17,"cs_saco_dos_limoes",52
2020-07-17,"cs_saco_grande",80
2020-07-17,"cs_santinho",4
2020-07-17,"cs_santo_antonio_de_lisboa",4
2020-07-17,"cs_sape",16
2020-07-17,"cs_tapera",12
2020-07-17,"cs_trindade",48
2020-07-17,"cs_vargem_grande",4
2020-07-17,"cs_vila_aparecida",4
2020-07-18,"cs_abraao",22
2020-07-18,"cs_agronomica",54
2020-07-18,"cs_balneario",12
2020-07-18,"cs_barra_da_lagoa",4
2020-07-18,"cs_cachoeira_do_bom_jesus",10
2020-07-18,"cs_campeche",20
2020-07-18,"cs_canasvieiras",18
2020-07-18,"cs_canto_da_lagoa",4
2020-07-18,"cs_capoeiras",30
2020-07-18,"cs_carianos",20
2020-07-18,"cs_centro",104
2020-07-18,"cs_coloninha",32
2020-07-18,"cs_coqueiros",24
2020-07-18,"cs_corrego_grande",24
2020-07-18,"cs_costa_da_lagoa",0
2020-07-18,"cs_costeira_do_pirajubae",8
2020-07-18,"cs_estreito",38
2020-07-18,"cs_fazenda_do_rio_tavares",28
2020-07-18,"cs_ingleses",32
2020-07-18,"cs_itacorubi",38
2020-07-18,"cs_jardim_atlantico",36
2020-07-18,"cs_joao_paulo",12
2020-07-18,"cs_jurere",10
2020-07-18,"cs_lagoa_da_conceicao",30
2020-07-18,"cs_monte_cristo",16
2020-07-18,"cs_monte_serrat",12
2020-07-18,"cs_morro_das_pedras",6
2020-07-18,"cs_novo_continente",8
2020-07-18,"cs_pantanal",16
2020-07-18,"cs_pantano_do_sul",4
2020-07-18,"cs_ponta_das_canas",12
2020-07-18,"cs_prainha",12
2020-07-18,"cs_ratones",12
2020-07-18,"cs_ribeirao_da_ilha",4
2020-07-18,"cs_rio_tavares",18
2020-07-18,"cs_rio_vermelho",40
2020-07-18,"cs_saco_dos_limoes",28
2020-07-18,"cs_saco_grande",72
2020-07-18,"cs_santinho",12
2020-07-18,"cs_santo_antonio_de_lisboa",16
2020-07-18,"cs_sape",16
2020-07-18,"cs_tapera",28
2020-07-18,"cs_trindade",28
2020-07-18,"cs_vargem_grande",4
2020-07-18,"cs_vargem_pequena",4
2020-07-19,"cs_abraao",22
2020-07-19,"cs_agronomica",62
2020-07-19,"cs_armacao",16
2020-07-19,"cs_balneario",8
2020-07-19,"cs_barra_da_lagoa",20
2020-07-19,"cs_cachoeira_do_bom_jesus",8
2020-07-19,"cs_caieira_da_barra_do_sul",12
2020-07-19,"cs_campeche",36
2020-07-19,"cs_canasvieiras",32
2020-07-19,"cs_capoeiras",8
2020-07-19,"cs_carianos",14
2020-07-19,"cs_centro",44
2020-07-19,"cs_coloninha",8
2020-07-19,"cs_coqueiros",14
2020-07-19,"cs_corrego_grande",44
2020-07-19,"cs_costeira_do_pirajubae",22
2020-07-19,"cs_estreito",24
2020-07-19,"cs_fazenda_do_rio_tavares",8
2020-07-19,"cs_ingleses",38
2020-07-19,"cs_itacorubi",24
2020-07-19,"cs_jardim_atlantico",26
2020-07-19,"cs_joao_paulo",8
2020-07-19,"cs_jurere",18
2020-07-19,"cs_lagoa_da_conceicao",1
2020-07-19,"cs_monte_cristo",8
2020-07-19,"cs_monte_serrat",16
2020-07-19,"cs_morro_das_pedras",8
2020-07-19,"cs_novo_continente",24
2020-07-19,"cs_pantanal",24
2020-07-19,"cs_pantano_do_sul",10
2020-07-19,"cs_ponta_das_canas",4
2020-07-19,"cs_prainha",4
2020-07-19,"cs_ratones",16
2020-07-19,"cs_rio_tavares",14
2020-07-19,"cs_rio_vermelho",16
2020-07-19,"cs_saco_dos_limoes",12
2020-07-19,"cs_saco_grande",66
2020-07-19,"cs_santinho",8
2020-07-19,"cs_santo_antonio_de_lisboa",6
2020-07-19,"cs_sape",12
2020-07-19,"cs_tapera",38
2020-07-19,"cs_trindade",20
2020-07-19,"cs_vargem_pequena",6
2020-07-19,"cs_vila_aparecida",4
2020-07-20,"cs_abraao",18
2020-07-20,"cs_agronomica",82
2020-07-20,"cs_alto_ribeirao",10
2020-07-20,"cs_armacao",4
2020-07-20,"cs_balneario",20
2020-07-20,"cs_barra_da_lagoa",20
2020-07-20,"cs_cachoeira_do_bom_jesus",20
2020-07-20,"cs_caieira_da_barra_do_sul",8
2020-07-20,"cs_campeche",28
2020-07-20,"cs_canasvieiras",42
2020-07-20,"cs_canto_da_lagoa",2
2020-07-20,"cs_capoeiras",26
2020-07-20,"cs_carianos",44
2020-07-20,"cs_centro",166
2020-07-20,"cs_coloninha",28
2020-07-20,"cs_coqueiros",46
2020-07-20,"cs_corrego_grande",36
2020-07-20,"cs_costeira_do_pirajubae",28
2020-07-20,"cs_estreito",52
2020-07-20,"cs_fazenda_do_rio_tavares",28
2020-07-20,"cs_ingleses",66
2020-07-20,"cs_itacorubi",42
2020-07-20,"cs_jardim_atlantico",32
2020-07-20,"cs_joao_paulo",8
2020-07-20,"cs_jurere",18
2020-07-20,"cs_lagoa_da_conceicao",30
2020-07-20,"cs_monte_cristo",44
2020-07-20,"cs_monte_serrat",26
2020-07-20,"cs_morro_das_pedras",22
2020-07-20,"cs_novo_continente",48
2020-07-20,"cs_pantanal",16
2020-07-20,"cs_pantano_do_sul",12
2020-07-20,"cs_ponta_das_canas",10
2020-07-20,"cs_prainha",16
2020-07-20,"cs_ribeirao_da_ilha",6
2020-07-20,"cs_rio_tavares",26
2020-07-20,"cs_rio_vermelho",26
2020-07-20,"cs_saco_dos_limoes",36
2020-07-20,"cs_saco_grande",102
2020-07-20,"cs_santinho",12
2020-07-20,"cs_santo_antonio_de_lisboa",12
2020-07-20,"cs_sape",10
2020-07-20,"cs_tapera",30
2020-07-20,"cs_trindade",32
2020-07-20,"cs_vargem_grande",12
2020-07-20,"cs_vargem_pequena",8
2020-07-21,"cs_abraao",24
2020-07-21,"cs_agronomica",68
2020-07-21,"cs_alto_ribeirao",6
2020-07-21,"cs_armacao",6
2020-07-21,"cs_balneario",16
2020-07-21,"cs_barra_da_lagoa",10
2020-07-21,"cs_cachoeira_do_bom_jesus",2
2020-07-21,"cs_caieira_da_barra_do_sul",14
2020-07-21,"cs_campeche",44
2020-07-21,"cs_canasvieiras",14
2020-07-21,"cs_canto_da_lagoa",6
2020-07-21,"cs_capoeiras",30
2020-07-21,"cs_carianos",24
2020-07-21,"cs_centro",106
2020-07-21,"cs_coloninha",16
2020-07-21,"cs_coqueiros",20
2020-07-21,"cs_corrego_grande",22
2020-07-21,"cs_costeira_do_pirajubae",14
2020-07-21,"cs_estreito",28
2020-07-21,"cs_fazenda_do_rio_tavares",26
2020-07-21,"cs_ingleses",64
2020-07-21,"cs_itacorubi",46
2020-07-21,"cs_jardim_atlantico",18
2020-07-21,"cs_joao_paulo",14
2020-07-21,"cs_jurere",4
2020-07-21,"cs_lagoa_da_conceicao",30
2020-07-21,"cs_monte_cristo",40
2020-07-21,"cs_monte_serrat",36
2020-07-21,"cs_morro_das_pedras",12
2020-07-21,"cs_novo_continente",20
2020-07-21,"cs_pantanal",22
2020-07-21,"cs_pantano_do_sul",10
2020-07-21,"cs_ponta_das_canas",20
2020-07-21,"cs_prainha",24
2020-07-21,"cs_ribeirao_da_ilha",8
2020-07-21,"cs_rio_tavares",14
2020-07-21,"cs_rio_vermelho",14
2020-07-21,"cs_saco_dos_limoes",18
2020-07-21,"cs_saco_grande",34
2020-07-21,"cs_santinho",3
2020-07-21,"cs_santo_antonio_de_lisboa",20
2020-07-21,"cs_sape",12
2020-07-21,"cs_tapera",20
2020-07-21,"cs_trindade",66
2020-07-21,"cs_vargem_grande",1
2020-07-21,"cs_vila_aparecida",8
2020-07-22,"cs_abraao",18
2020-07-22,"cs_agronomica",30
2020-07-22,"cs_alto_ribeirao",6
2020-07-22,"cs_armacao",1
2020-07-22,"cs_balneario",24
2020-07-22,"cs_barra_da_lagoa",16
2020-07-22,"cs_cachoeira_do_bom_jesus",10
2020-07-22,"cs_caieira_da_barra_do_sul",4
2020-07-22,"cs_campeche",6
2020-07-22,"cs_canasvieiras",36
2020-07-22,"cs_canto_da_lagoa",8
2020-07-22,"cs_capoeiras",16
2020-07-22,"cs_carianos",12
2020-07-22,"cs_centro",110
2020-07-22,"cs_coloninha",16
2020-07-22,"cs_coqueiros",28
2020-07-22,"cs_corrego_grande",8
2020-07-22,"cs_costeira_do_pirajubae",18
2020-07-22,"cs_estreito",46
2020-07-22,"cs_fazenda_do_rio_tavares",24
2020-07-22,"cs_ingleses",42
2020-07-22,"cs_itacorubi",40
2020-07-22,"cs_jardim_atlantico",16
2020-07-22,"cs_joao_paulo",16
2020-07-22,"cs_jurere",26
2020-07-22,"cs_lagoa_da_conceicao",16
2020-07-22,"cs_monte_cristo",44
2020-07-22,"cs_monte_serrat",30
2020-07-22,"cs_morro_das_pedras",4
2020-07-22,"cs_novo_continente",8
2020-07-22,"cs_pantanal",8
2020-07-22,"cs_ponta_das_canas",12
2020-07-22,"cs_prainha",4
2020-07-22,"cs_ribeirao_da_ilha",8
2020-07-22,"cs_rio_tavares",4
2020-07-22,"cs_rio_vermelho",18
2020-07-22,"cs_saco_dos_limoes",24
2020-07-22,"cs_saco_grande",46
2020-07-22,"cs_santinho",4
2020-07-22,"cs_santo_antonio_de_lisboa",18
2020-07-22,"cs_sape",4
2020-07-22,"cs_tapera",16
2020-07-22,"cs_trindade",30
2020-07-22,"cs_vargem_grande",4
2020-07-22,"cs_vargem_pequena",8
2020-07-23,"cs_abraao",26
2020-07-23,"cs_agronomica",38
2020-07-23,"cs_alto_ribeirao",8
2020-07-23,"cs_armacao",1
2020-07-23,"cs_balneario",16
2020-07-23,"cs_barra_da_lagoa",12
2020-07-23,"cs_cachoeira_do_bom_jesus",0
2020-07-23,"cs_campeche",0
2020-07-23,"cs_canasvieiras",22
2020-07-23,"cs_canto_da_lagoa",1
2020-07-23,"cs_capoeiras",18
2020-07-23,"cs_carianos",14
2020-07-23,"cs_centro",88
2020-07-23,"cs_coloninha",12
2020-07-23,"cs_coqueiros",12
2020-07-23,"cs_corrego_grande",20
2020-07-23,"cs_costeira_do_pirajubae",24
2020-07-23,"cs_estreito",36
2020-07-23,"cs_fazenda_do_rio_tavares",20
2020-07-23,"cs_ingleses",20
2020-07-23,"cs_itacorubi",32
2020-07-23,"cs_jardim_atlantico",14
2020-07-23,"cs_joao_paulo",8
2020-07-23,"cs_jurere",16
2020-07-23,"cs_lagoa_da_conceicao",16
2020-07-23,"cs_monte_cristo",22
2020-07-23,"cs_monte_serrat",14
2020-07-23,"cs_morro_das_pedras",20
2020-07-23,"cs_novo_continente",12
2020-07-23,"cs_pantanal",8
2020-07-23,"cs_pantano_do_sul",4
2020-07-23,"cs_ponta_das_canas",14
2020-07-23,"cs_prainha",24
2020-07-23,"cs_ratones",8
2020-07-23,"cs_rio_tavares",6
2020-07-23,"cs_rio_vermelho",20
2020-07-23,"cs_saco_dos_limoes",12
2020-07-23,"cs_saco_grande",74
2020-07-23,"cs_santinho",8
2020-07-23,"cs_santo_antonio_de_lisboa",8
2020-07-23,"cs_tapera",16
2020-07-23,"cs_trindade",32
2020-07-23,"cs_vargem_grande",22
2020-07-23,"cs_vila_aparecida",4
2020-07-24,"cs_abraao",10
2020-07-24,"cs_agronomica",62
2020-07-24,"cs_alto_ribeirao",6
2020-07-24,"cs_armacao",4
2020-07-24,"cs_balneario",4
2020-07-24,"cs_barra_da_lagoa",10
2020-07-24,"cs_cachoeira_do_bom_jesus",28
2020-07-24,"cs_campeche",10
2020-07-24,"cs_canasvieiras",26
2020-07-24,"cs_canto_da_lagoa",1
2020-07-24,"cs_capoeiras",18
2020-07-24,"cs_carianos",18
2020-07-24,"cs_centro",120
2020-07-24,"cs_coloninha",20
2020-07-24,"cs_coqueiros",12
2020-07-24,"cs_corrego_grande",26
2020-07-24,"cs_costeira_do_pirajubae",34
2020-07-24,"cs_estreito",48
2020-07-24,"cs_fazenda_do_rio_tavares",4
2020-07-24,"cs_ingleses",44
2020-07-24,"cs_itacorubi",40
2020-07-24,"cs_jardim_atlantico",12
2020-07-24,"cs_joao_paulo",28
2020-07-24,"cs_jurere",8
2020-07-24,"cs_lagoa_da_conceicao",20
2020-07-24,"cs_monte_cristo",34
2020-07-24,"cs_monte_serrat",26
2020-07-24,"cs_morro_das_pedras",0
2020-07-24,"cs_novo_continente",28
2020-07-24,"cs_pantanal",16
2020-07-24,"cs_ponta_das_canas",14
2020-07-24,"cs_prainha",8
2020-07-24,"cs_ribeirao_da_ilha",8
2020-07-24,"cs_rio_tavares",10
2020-07-24,"cs_rio_vermelho",4
2020-07-24,"cs_saco_dos_limoes",30
2020-07-24,"cs_saco_grande",66
2020-07-24,"cs_santinho",22
2020-07-24,"cs_santo_antonio_de_lisboa",10
2020-07-24,"cs_sape",1
2020-07-24,"cs_tapera",26
2020-07-24,"cs_trindade",44
2020-07-24,"cs_vargem_grande",4
2020-07-25,"cs_abraao",24
2020-07-25,"cs_agronomica",44
2020-07-25,"cs_alto_ribeirao",4
2020-07-25,"cs_balneario",14
2020-07-25,"cs_barra_da_lagoa",4
2020-07-25,"cs_cachoeira_do_bom_jesus",8
2020-07-25,"cs_caieira_da_barra_do_sul",4
2020-07-25,"cs_campeche",12
2020-07-25,"cs_canasvieiras",44
2020-07-25,"cs_capoeiras",16
2020-07-25,"cs_carianos",4
2020-07-25,"cs_centro",60
2020-07-25,"cs_coloninha",12
2020-07-25,"cs_coqueiros",10
2020-07-25,"cs_corrego_grande",8
2020-07-25,"cs_costeira_do_pirajubae",14
2020-07-25,"cs_estreito",20
2020-07-25,"cs_fazenda_do_rio_tavares",12
2020-07-25,"cs_ingleses",40
2020-07-25,"cs_itacorubi",40
2020-07-25,"cs_jardim_atlantico",14
2020-07-25,"cs_joao_paulo",22
2020-07-25,"cs_jurere",10
2020-07-25,"cs_lagoa_da_conceicao",8
2020-07-25,"cs_monte_cristo",20
2020-07-25,"cs_monte_serrat",16
2020-07-25,"cs_novo_continente",8
2020-07-25,"cs_pantanal",6
2020-07-25,"cs_pantano_do_sul",10
2020-07-25,"cs_ponta_das_canas",8
2020-07-25,"cs_prainha",20
2020-07-25,"cs_ratones",4
2020-07-25,"cs_ribeirao_da_ilha",8
2020-07-25,"cs_rio_tavares",8
2020-07-25,"cs_rio_vermelho",0
2020-07-25,"cs_saco_dos_limoes",36
2020-07-25,"cs_saco_grande",36
2020-07-25,"cs_santinho",8
2020-07-25,"cs_santo_antonio_de_lisboa",16
2020-07-25,"cs_tapera",8
2020-07-25,"cs_trindade",16
2020-07-25,"cs_vila_aparecida",8
2020-07-26,"cs_abraao",10
2020-07-26,"cs_agronomica",30
2020-07-26,"cs_alto_ribeirao",8
2020-07-26,"cs_armacao",12
2020-07-26,"cs_balneario",8
2020-07-26,"cs_barra_da_lagoa",20
2020-07-26,"cs_cachoeira_do_bom_jesus",10
2020-07-26,"cs_campeche",4
2020-07-26,"cs_canasvieiras",8
2020-07-26,"cs_canto_da_lagoa",1
2020-07-26,"cs_capoeiras",4
2020-07-26,"cs_carianos",14
2020-07-26,"cs_centro",46
2020-07-26,"cs_coloninha",18
2020-07-26,"cs_coqueiros",12
2020-07-26,"cs_corrego_grande",10
2020-07-26,"cs_costeira_do_pirajubae",8
2020-07-26,"cs_estreito",16
2020-07-26,"cs_fazenda_do_rio_tavares",4
2020-07-26,"cs_ingleses",8
2020-07-26,"cs_itacorubi",30
2020-07-26,"cs_jardim_atlantico",8
2020-07-26,"cs_joao_paulo",1
2020-07-26,"cs_jurere",16
2020-07-26,"cs_lagoa_da_conceicao",6
2020-07-26,"cs_monte_cristo",30
2020-07-26,"cs_monte_serrat",24
2020-07-26,"cs_morro_das_pedras",4
2020-07-26,"cs_pantanal",6
2020-07-26,"cs_prainha",20
